Family_name;Number_of_sequences
CLU_097039_2_2; 47
CLU_097058_1_1; 2036
CLU_097061_2_1; 519
CLU_097103_1_1; 2134
CLU_097103_2_0; 2090
CLU_097103_3_0; 7163
CLU_097164_0_0; 5834
CLU_097262_0_0; 1916
CLU_097262_0_1; 2025
CLU_097408_2_0; 4110
CLU_097408_2_1; 2345
CLU_097408_2_2; 4320
CLU_097408_3_0; 3500
CLU_097488_4_0; 221
CLU_097491_0_0; 807
CLU_097497_0_0; 682
CLU_097497_2_0; 83
CLU_097497_2_1; 417
CLU_097498_0_0; 558
CLU_097801_0_0; 269
CLU_097806_0_2; 897
CLU_097806_0_3; 2817
CLU_097806_6_2; 1712
CLU_097806_6_4; 3389
CLU_097806_7_3; 3423
CLU_097806_7_4; 6532
CLU_097842_2_0; 8
CLU_097916_0_1; 2390
CLU_097916_1_2; 4042
CLU_097925_0_0; 2887
CLU_097934_1_1; 10
CLU_097934_2_0; 823
CLU_097942_0_0; 16
CLU_097946_1_0; 27
CLU_098114_2_0; 275
CLU_098183_0_1; 106
CLU_098183_1_0; 270
CLU_098183_1_2; 1991
CLU_098183_1_3; 327
CLU_098183_2_2; 4969
CLU_098183_4_0; 1205
CLU_098197_1_0; 3164
CLU_098197_3_0; 2500
CLU_098232_3_0; 1000
CLU_098240_2_2; 431
CLU_098240_3_0; 2660
CLU_098250_0_0; 4749
CLU_098268_1_0; 95
CLU_098277_1_0; 73
CLU_098282_0_0; 279
CLU_098428_0_0; 3647
CLU_098428_0_2; 6466
CLU_098556_0_0; 70
CLU_098610_0_0; 2103
CLU_098618_0_0; 1682
CLU_098653_0_0; 524
CLU_098660_2_0; 2173
CLU_098807_3_0; 1650
CLU_098807_3_1; 596
CLU_098841_0_1; 12213
CLU_098920_0_0; 2602
CLU_098990_1_0; 1616
CLU_099037_0_0; 1432
CLU_099037_4_0; 1637
CLU_099037_4_1; 30
CLU_099335_0_0; 34
CLU_099385_1_0; 2513
CLU_099411_0_1; 158
CLU_099424_0_0; 588
CLU_099448_0_0; 1814
CLU_099457_1_0; 834
CLU_099469_0_0; 79
CLU_099500_2_0; 250
CLU_099590_0_1; 589
CLU_099590_2_0; 591
CLU_099733_0_0; 2006
CLU_099800_0_0; 304
CLU_099829_0_0; 9
CLU_099839_1_0; 4070
CLU_099876_1_0; 42
CLU_1000544_0_0; 70
CLU_100149_0_1; 9231
CLU_100177_1_0; 116
CLU_100275_2_0; 344
CLU_100275_5_0; 132
CLU_1004526_0_0; 66
CLU_100508_0_0; 1551
CLU_100525_0_0; 89
CLU_100552_1_0; 3133
CLU_100577_0_0; 66
CLU_100590_5_0; 5514
CLU_100590_5_1; 3308
CLU_100689_2_0; 2405
CLU_100715_4_1; 1648
CLU_100715_4_3; 332
CLU_100715_5_0; 54
CLU_100715_5_1; 1944
CLU_100715_6_1; 4225
CLU_100715_7_0; 826
CLU_100715_7_1; 5461
CLU_100715_7_3; 7543
CLU_1007854_0_0; 10
CLU_1008069_0_0; 81
CLU_100916_0_0; 235
CLU_100939_1_2; 319
CLU_100939_2_3; 61
CLU_100951_0_0; 1657
CLU_100963_0_0; 162
CLU_100963_1_0; 809
CLU_100997_0_1; 186
CLU_100997_2_1; 341
CLU_100997_5_0; 322
CLU_100997_5_2; 82
CLU_100997_5_3; 347
CLU_101003_2_1; 2961
CLU_101021_1_0; 1887
CLU_101141_0_1; 2403
CLU_101141_2_1; 255
CLU_101141_2_2; 1394
CLU_101141_2_3; 183
CLU_101141_3_2; 318
CLU_101141_3_3; 4171
CLU_101141_4_2; 1872
CLU_101141_5_2; 435
CLU_101141_5_3; 118
CLU_101141_6_0; 3818
CLU_101141_7_1; 1387
CLU_101141_7_2; 1871
CLU_101159_1_0; 162
CLU_101159_3_0; 12
CLU_101159_5_0; 30
CLU_101288_0_0; 2978
CLU_101319_1_0; 1722
CLU_101320_2_0; 774
CLU_101344_0_0; 65
CLU_101379_2_0; 4335
CLU_101379_2_1; 5752
CLU_101379_3_0; 3005
CLU_101381_0_0; 52
CLU_101388_2_0; 1759
CLU_1014321_0_0; 21
CLU_1014382_0_0; 37
CLU_1015237_0_0; 117
CLU_101758_1_0; 267
CLU_101758_3_0; 33
CLU_101782_1_0; 180
CLU_1018031_0_0; 14
CLU_102057_1_0; 308
CLU_1021707_0_0; 173
CLU_102175_0_0; 129
CLU_1021860_0_0; 7
CLU_1022189_0_0; 13
CLU_102444_0_0; 48
CLU_102450_0_0; 1063
CLU_102469_0_0; 339
CLU_102486_2_1; 317
CLU_102527_0_1; 1178
CLU_102527_1_1; 994
CLU_102543_2_1; 565
CLU_1025490_0_0; 19
CLU_1025531_0_0; 19
CLU_102556_0_0; 549
CLU_102561_0_0; 1752
CLU_102561_2_0; 229
CLU_102862_0_0; 5
CLU_102872_0_0; 56
CLU_102905_0_0; 1595
CLU_102952_0_0; 72
CLU_1029742_0_0; 3
CLU_103054_2_2; 2392
CLU_103054_2_3; 328
CLU_103145_1_0; 5
CLU_103257_0_0; 1735
CLU_103284_0_0; 1461
CLU_103284_1_0; 396
CLU_103309_0_0; 214
CLU_103309_0_1; 65
CLU_103309_1_0; 312
CLU_103309_1_1; 1706
CLU_103309_2_1; 345
CLU_1033094_0_0; 76
CLU_103367_2_0; 345
CLU_103367_3_0; 1316
CLU_103452_1_1; 987
CLU_103507_0_2; 321
CLU_103507_2_1; 9808
CLU_103526_2_1; 1736
CLU_103526_3_0; 827
CLU_103526_3_1; 5257
CLU_103669_2_1; 4129
CLU_1036889_0_0; 6
CLU_1037303_0_0; 6
CLU_1037416_0_0; 78
CLU_103751_0_0; 4757
CLU_103760_0_0; 1772
CLU_103767_0_0; 58
CLU_103773_0_1; 245
CLU_103849_1_1; 4808
CLU_103849_1_2; 7354
CLU_104069_0_0; 310
CLU_104099_0_0; 1762
CLU_104117_0_0; 962
CLU_104219_0_0; 195
CLU_104219_2_0; 558
CLU_104295_1_2; 11416
CLU_1044999_0_0; 7
CLU_104506_1_0; 40
CLU_104506_2_0; 5571
CLU_104506_4_0; 132
CLU_1045078_0_0; 9
CLU_1045667_0_0; 250
CLU_104580_0_0; 111
CLU_104606_2_0; 1214
CLU_104611_0_0; 22
CLU_104635_0_0; 794
CLU_104635_2_1; 41
CLU_104845_0_1; 3105
CLU_1048786_0_0; 21
CLU_104916_0_1; 704
CLU_104938_0_0; 24
CLU_104957_4_0; 319
CLU_105009_0_0; 1693
CLU_105029_0_0; 257
CLU_105066_1_3; 2853
CLU_105066_2_0; 3359
CLU_105066_3_1; 6347
CLU_105066_3_2; 7058
CLU_105077_1_2; 158
CLU_105244_3_0; 145
CLU_1052467_0_0; 4
CLU_1052538_0_0; 484
CLU_1052605_0_0; 12
CLU_1053166_0_0; 47
CLU_105328_0_0; 2237
CLU_105330_0_0; 281
CLU_105348_0_0; 80
CLU_105362_1_0; 149
CLU_105382_0_0; 227
CLU_105726_0_0; 219
CLU_105726_3_0; 200
CLU_1057338_0_0; 56
CLU_105776_0_0; 344
CLU_105782_0_0; 46
CLU_105795_0_0; 63
CLU_105814_2_1; 1715
CLU_105851_1_1; 944
CLU_105851_1_2; 1635
CLU_105851_5_0; 675
CLU_105859_0_0; 22
CLU_105860_0_0; 302
CLU_105899_1_1; 16
CLU_105899_1_2; 4864
CLU_105899_2_2; 955
CLU_105899_6_1; 533
CLU_1061496_0_0; 37
CLU_106157_0_0; 197
CLU_106176_0_0; 56
CLU_106184_0_0; 35
CLU_106310_0_0; 21
CLU_106355_1_0; 2405
CLU_106355_2_1; 6965
CLU_106355_4_0; 105
CLU_106514_2_0; 1676
CLU_106645_1_0; 246
CLU_106645_1_1; 413
CLU_106652_0_0; 2678
CLU_106658_0_0; 4757
CLU_106663_0_0; 2140
CLU_106694_0_1; 3246
CLU_106694_1_0; 694
CLU_106704_0_0; 170
CLU_106710_0_1; 2851
CLU_106710_3_3; 521
CLU_106713_2_0; 103
CLU_106713_4_0; 528
CLU_106714_0_0; 573
CLU_106714_1_0; 480
CLU_106715_0_0; 321
CLU_106715_1_0; 222
CLU_106719_0_0; 279
CLU_106738_10_2; 1808
CLU_106738_10_3; 53
CLU_106738_5_0; 1699
CLU_106744_0_0; 50
CLU_106757_4_0; 458
CLU_1068318_0_0; 170
CLU_107018_0_0; 174
CLU_107036_0_0; 229
CLU_107126_1_0; 1693
CLU_107139_3_1; 1670
CLU_107144_0_0; 3086
CLU_107144_0_1; 4840
CLU_107144_2_0; 410
CLU_107144_4_2; 1938
CLU_107154_2_0; 15
CLU_107159_0_0; 469
CLU_107164_0_1; 248
CLU_107187_0_0; 1039
CLU_107220_2_1; 483
CLU_1073023_0_0; 21
CLU_107462_3_1; 812
CLU_107462_5_1; 79
CLU_107474_1_0; 42
CLU_107503_0_0; 20
CLU_107531_2_0; 6497
CLU_107598_1_0; 3
CLU_1077145_0_0; 308
CLU_107907_0_2; 123
CLU_107907_2_0; 2377
CLU_107909_0_0; 35
CLU_107918_1_0; 280
CLU_107928_2_0; 459
CLU_108026_1_0; 191
CLU_108026_2_0; 81
CLU_108054_3_0; 105
CLU_1081089_0_0; 38
CLU_1081641_0_0; 15
CLU_108404_0_0; 10
CLU_108437_0_0; 226
CLU_1084626_0_0; 391
CLU_1085012_0_0; 9
CLU_108536_0_0; 64
CLU_108696_10_0; 222
CLU_108696_12_0; 71
CLU_108696_16_2; 86
CLU_108696_19_0; 4829
CLU_108696_20_2; 148
CLU_108696_5_0; 2874
CLU_108696_5_1; 9553
CLU_108696_5_6; 2247
CLU_108696_8_1; 68
CLU_108803_1_0; 288
CLU_108850_0_0; 53
CLU_108851_1_0; 1935
CLU_108853_0_0; 1691
CLU_108859_2_1; 887
CLU_108862_1_0; 1972
CLU_108867_0_0; 40
CLU_108884_2_0; 187
CLU_108923_1_0; 108
CLU_108923_3_1; 621
CLU_108923_3_2; 103
CLU_108923_4_1; 34
CLU_108923_5_0; 106
CLU_108923_6_0; 3411
CLU_108923_6_1; 699
CLU_108923_7_0; 56
CLU_108923_7_1; 3320
CLU_108923_7_2; 69
CLU_108923_8_0; 339
CLU_108923_9_1; 596
CLU_108953_0_0; 5423
CLU_108953_0_1; 1383
CLU_108958_0_0; 300
CLU_108971_0_0; 44
CLU_109157_1_0; 52
CLU_109242_0_0; 1845
CLU_109262_0_0; 1195
CLU_109262_1_0; 618
CLU_109270_0_0; 3
CLU_109321_1_0; 788
CLU_109361_0_0; 41
CLU_109379_1_1; 13
CLU_109382_0_0; 75
CLU_109387_0_0; 28
CLU_109392_0_0; 307
CLU_109462_3_1; 2555
CLU_109462_4_1; 2947
CLU_109462_4_2; 770
CLU_109545_0_0; 168
CLU_1096854_0_0; 7
CLU_1097202_0_0; 9
CLU_1098089_0_0; 6
CLU_109811_2_0; 16
CLU_109866_0_0; 22
CLU_110125_0_0; 5446
CLU_110125_1_0; 5206
CLU_110125_2_1; 173
CLU_1102167_0_0; 19
CLU_110277_0_0; 38
CLU_110331_0_0; 166
CLU_110355_3_0; 2631
CLU_110565_1_0; 75
CLU_110577_2_1; 904
CLU_110587_0_0; 128
CLU_110655_0_0; 1405
CLU_110659_1_1; 28
CLU_1106729_0_0; 98
CLU_110687_1_2; 1160
CLU_111016_1_0; 29
CLU_111016_6_1; 2621
CLU_111016_6_3; 356
CLU_111033_0_1; 1087
CLU_111033_1_0; 2194
CLU_111135_0_0; 517
CLU_111226_4_2; 728
CLU_111475_0_0; 274
CLU_1114975_0_0; 4
CLU_111510_0_0; 3379
CLU_111523_0_0; 360
CLU_1115401_0_0; 14
CLU_1115409_0_0; 18
CLU_111565_0_0; 1905
CLU_111574_1_0; 3102
CLU_111585_0_0; 3035
CLU_111585_0_1; 1520
CLU_111585_2_0; 2013
CLU_111585_5_2; 1357
CLU_111585_5_3; 6271
CLU_111604_0_1; 3901
CLU_111671_1_0; 82
CLU_111671_2_0; 503
CLU_1118289_0_0; 512
CLU_111896_0_0; 456
CLU_111913_1_1; 1890
CLU_111961_0_0; 372
CLU_111963_0_1; 172
CLU_1119806_0_0; 159
CLU_112007_0_1; 356
CLU_112007_1_0; 533
CLU_112038_0_0; 69
CLU_112070_0_1; 189
CLU_112070_1_1; 208
CLU_112092_1_0; 3
CLU_112307_0_0; 5
CLU_112343_3_1; 2322
CLU_112356_0_2; 519
CLU_1123603_0_0; 37
CLU_112391_0_0; 1073
CLU_112438_0_0; 92
CLU_112567_0_0; 3690
CLU_112567_1_2; 272
CLU_112632_0_0; 1644
CLU_112632_0_1; 340
CLU_112632_0_2; 2794
CLU_112632_1_3; 4167
CLU_112762_0_3; 1135
CLU_112772_0_0; 1306
CLU_112790_0_0; 1030
CLU_1127976_0_0; 6
CLU_1128138_0_0; 10
CLU_112845_0_0; 95
CLU_112845_1_0; 508
CLU_112845_2_0; 13
CLU_1131810_0_0; 78
CLU_113232_0_0; 44
CLU_113254_0_0; 1964
CLU_113319_1_2; 223
CLU_113319_1_4; 1691
CLU_113367_0_0; 42
CLU_113369_0_0; 480
CLU_113441_5_2; 214
CLU_113441_5_3; 7156
CLU_113441_6_1; 2894
CLU_1136487_0_0; 38
CLU_113663_0_1; 2445
CLU_113663_8_0; 329
CLU_113663_8_2; 3697
CLU_113664_2_2; 29
CLU_113664_3_2; 1580
CLU_113668_0_0; 173
CLU_113682_0_0; 3277
CLU_113688_0_2; 468
CLU_113688_2_1; 1712
CLU_113688_2_2; 1097
CLU_113688_3_0; 3558
CLU_1136968_0_0; 9
CLU_113703_0_0; 3643
CLU_1137120_0_0; 1669
CLU_113721_0_0; 106
CLU_113993_0_0; 100
CLU_114005_0_0; 323
CLU_114047_1_1; 681
CLU_114047_3_2; 7
CLU_114051_0_0; 12
CLU_114051_2_1; 3358
CLU_114051_3_1; 1247
CLU_114057_1_1; 152
CLU_114057_1_2; 2799
CLU_114091_0_0; 3748
CLU_114097_1_0; 273
CLU_114100_0_0; 265
CLU_114111_4_0; 429
CLU_1141735_0_0; 8
CLU_1142169_0_0; 7
CLU_114306_2_2; 5575
CLU_114306_4_1; 7
CLU_114306_4_2; 130
CLU_114306_4_3; 3401
CLU_114342_3_3; 2688
CLU_114402_0_0; 352
CLU_114499_0_0; 108
CLU_114523_0_0; 70
CLU_114524_0_0; 280
CLU_114525_1_0; 24
CLU_114531_0_0; 391
CLU_1145818_0_0; 36
CLU_114601_1_0; 2050
CLU_114601_4_0; 3047
CLU_114601_4_1; 4032
CLU_114601_9_5; 41
CLU_1146408_0_0; 1965
CLU_114845_0_0; 4099
CLU_114845_1_0; 1042
CLU_114845_3_0; 3736
CLU_114921_1_0; 1884
CLU_114979_0_0; 1798
CLU_115019_1_0; 202
CLU_115019_4_1; 130
CLU_1150563_0_0; 6
CLU_1151113_0_0; 3
CLU_1151240_0_0; 51
CLU_115298_1_0; 127
CLU_115304_0_0; 429
CLU_115305_2_0; 6684
CLU_115305_2_1; 2461
CLU_115317_1_0; 1845
CLU_115353_0_2; 374
CLU_115356_1_0; 29
CLU_115403_3_1; 1878
CLU_115403_6_2; 277
CLU_115403_6_3; 21
CLU_115403_9_2; 562
CLU_115536_1_0; 839
CLU_115536_1_1; 922
CLU_115536_3_0; 1690
CLU_115776_1_1; 340
CLU_115793_0_0; 1020
CLU_115839_0_0; 131
CLU_115861_0_0; 1715
CLU_115862_2_0; 1062
CLU_115862_2_1; 483
CLU_1159192_0_0; 144
CLU_1160292_0_0; 7
CLU_116153_0_0; 17
CLU_116157_2_1; 3062
CLU_116175_0_0; 1943
CLU_116175_2_1; 2926
CLU_116190_0_0; 1783
CLU_116190_1_0; 3054
CLU_116220_0_0; 3274
CLU_116220_1_0; 3626
CLU_116232_0_0; 1642
CLU_116247_1_0; 112
CLU_116271_0_0; 95
CLU_116290_0_0; 287
CLU_116290_1_0; 112
CLU_1164739_0_0; 25
CLU_116623_2_1; 451
CLU_116623_3_0; 1934
CLU_116644_0_0; 2747
CLU_116644_0_1; 3006
CLU_116644_1_1; 6165
CLU_116644_2_0; 5224
CLU_116644_2_1; 3305
CLU_116655_0_0; 281
CLU_116670_0_1; 435
CLU_116722_1_0; 37
CLU_116722_4_1; 71
CLU_116732_2_0; 2288
CLU_116756_1_0; 422
CLU_116765_1_1; 106
CLU_116765_4_0; 137
CLU_1169203_0_0; 15
CLU_116971_0_0; 133
CLU_1170245_0_0; 10
CLU_117056_0_0; 14
CLU_117108_1_1; 1073
CLU_117144_1_2; 931
CLU_117144_3_0; 1317
CLU_117144_3_2; 1217
CLU_117171_0_0; 1666
CLU_117179_11_0; 2376
CLU_1173939_0_0; 14
CLU_1173961_0_0; 54
CLU_117442_0_0; 155
CLU_117503_0_0; 4325
CLU_117503_5_1; 1511
CLU_117503_6_0; 141
CLU_117618_0_0; 86
CLU_117621_0_3; 4531
CLU_117621_2_1; 8349
CLU_117621_4_1; 1393
CLU_117621_6_1; 15711
CLU_117644_0_0; 439
CLU_117658_0_0; 44
CLU_117712_1_0; 5
CLU_117841_0_1; 683
CLU_117841_2_1; 243
CLU_1179215_0_0; 22
CLU_117986_0_1; 64
CLU_118001_0_0; 145
CLU_118048_0_0; 131
CLU_118060_1_0; 254
CLU_118425_0_0; 1884
CLU_118461_2_1; 328
CLU_118472_1_0; 849
CLU_118479_0_0; 107
CLU_118479_2_0; 43
CLU_118482_5_3; 1600
CLU_118482_8_2; 462
CLU_118521_1_0; 85
CLU_118568_1_0; 72
CLU_118625_0_0; 480
CLU_1188046_0_0; 22
CLU_118900_3_0; 1308
CLU_118907_1_0; 1844
CLU_1189323_0_0; 7
CLU_118958_0_0; 537
CLU_118960_1_0; 395
CLU_118960_1_1; 67
CLU_119090_2_1; 6191
CLU_1192893_0_0; 33
CLU_119383_0_0; 266
CLU_119426_0_0; 45
CLU_119426_1_0; 8
CLU_119549_0_0; 1853
CLU_1197844_0_0; 43
CLU_119822_0_0; 414
CLU_119866_0_0; 170
CLU_119868_0_0; 324
CLU_119884_2_0; 521
CLU_1199042_0_0; 116
CLU_119924_1_1; 22
CLU_119963_0_0; 53
CLU_119965_2_1; 1474
CLU_119999_1_0; 443
CLU_120075_1_0; 2133
CLU_120328_0_0; 1348
CLU_1203349_0_0; 222
CLU_120349_1_0; 10
CLU_120349_2_1; 1640
CLU_120355_0_0; 261
CLU_120358_1_1; 2488
CLU_120365_0_0; 65
CLU_1203683_0_0; 19
CLU_120419_0_0; 549
CLU_120420_0_1; 2274
CLU_120420_1_0; 1772
CLU_1204311_0_0; 1010
CLU_120824_0_0; 270
CLU_120836_2_1; 39
CLU_120868_1_0; 771
CLU_120872_0_0; 31
CLU_120960_0_0; 51
CLU_121002_0_0; 24
CLU_121289_3_1; 1318
CLU_121289_5_0; 211
CLU_1213471_0_0; 248
CLU_121356_0_0; 3587
CLU_121356_1_0; 236
CLU_1214106_0_0; 223
CLU_121413_0_0; 155
CLU_121474_0_0; 105
CLU_121622_1_1; 600
CLU_121790_0_0; 260
CLU_1218081_0_0; 267
CLU_121823_1_0; 5283
CLU_121823_2_3; 876
CLU_121832_2_0; 1701
CLU_121850_3_1; 416
CLU_121865_0_0; 24
CLU_121866_0_0; 1940
CLU_121881_0_0; 113
CLU_1218821_0_0; 9
CLU_1219320_0_0; 1656
CLU_122243_0_0; 211
CLU_1222762_0_0; 227
CLU_1224262_0_0; 4
CLU_122625_1_3; 11878
CLU_122770_0_0; 1952
CLU_122783_1_0; 167
CLU_122824_0_0; 1747
CLU_1228265_0_0; 20
CLU_1228707_0_0; 16
CLU_122873_0_0; 4618
CLU_123099_0_0; 3275
CLU_123178_1_0; 354
CLU_123208_0_0; 140
CLU_123235_1_0; 3538
CLU_123235_1_1; 2886
CLU_123235_3_0; 1408
CLU_123235_4_0; 272
CLU_123265_0_1; 10107
CLU_123330_0_0; 1001
CLU_123330_0_1; 83
CLU_123330_2_0; 478
CLU_123337_0_0; 493
CLU_123337_1_2; 775
CLU_123337_2_1; 2039
CLU_1233822_0_0; 10
CLU_123830_0_1; 70
CLU_123836_1_0; 1991
CLU_123865_1_0; 1705
CLU_123902_0_0; 240
CLU_1239118_0_0; 9
CLU_123922_5_0; 1742
CLU_123924_0_0; 19
CLU_123929_0_0; 123
CLU_123934_0_0; 45
CLU_124046_0_0; 1361
CLU_124277_1_2; 265
CLU_1243172_0_0; 10
CLU_124330_0_0; 310
CLU_124352_1_0; 1633
CLU_124352_2_1; 1573
CLU_1243645_0_0; 4
CLU_124481_0_0; 1614
CLU_124502_1_0; 2373
CLU_124502_1_1; 1713
CLU_124502_2_0; 1729
CLU_124534_0_0; 1906
CLU_124546_0_0; 33
CLU_124841_0_0; 37
CLU_124884_0_0; 1477
CLU_124939_0_0; 363
CLU_124949_0_0; 203
CLU_124987_0_0; 3272
CLU_125054_1_0; 228
CLU_125054_4_1; 57
CLU_125060_0_0; 194
CLU_125317_2_0; 26
CLU_125329_0_0; 268
CLU_1253729_0_0; 17
CLU_125377_0_0; 2313
CLU_125391_0_0; 2194
CLU_125400_0_0; 1304
CLU_125406_5_3; 2439
CLU_125440_1_1; 281
CLU_125441_0_0; 12
CLU_125441_1_0; 391
CLU_125457_0_0; 359
CLU_1254640_0_0; 11
CLU_1254692_0_0; 17
CLU_125470_2_3; 929
CLU_125489_1_0; 1680
CLU_1255035_0_0; 80
CLU_125594_0_0; 456
CLU_125827_0_0; 963
CLU_125852_0_0; 1832
CLU_125872_0_0; 20
CLU_125874_3_0; 38
CLU_125878_1_0; 518
CLU_126019_0_0; 401
CLU_126047_0_0; 1347
CLU_126395_0_0; 20
CLU_126406_0_0; 131
CLU_126418_0_0; 142
CLU_126418_1_1; 338
CLU_1264835_0_0; 49
CLU_1265073_0_0; 136
CLU_126515_1_1; 194
CLU_126593_0_0; 1113
CLU_126599_0_1; 277
CLU_126600_1_0; 1873
CLU_126902_2_0; 702
CLU_126979_0_0; 400
CLU_126998_2_0; 80
CLU_1270774_0_0; 1975
CLU_127132_0_0; 25
CLU_127162_1_2; 1690
CLU_127482_1_1; 400
CLU_127487_0_1; 1667
CLU_127503_0_0; 286
CLU_127523_0_0; 512
CLU_1275628_0_0; 3
CLU_127577_2_0; 16
CLU_127592_3_1; 30
CLU_127621_0_0; 1622
CLU_1276325_0_0; 13
CLU_127635_0_0; 78
CLU_127770_1_0; 505
CLU_128031_0_0; 25
CLU_128061_0_0; 36
CLU_128074_0_0; 2617
CLU_128074_1_0; 465
CLU_128158_0_0; 63
CLU_128248_0_0; 1922
CLU_128253_1_1; 385
CLU_128253_1_2; 451
CLU_128253_3_1; 175
CLU_128576_0_0; 2428
CLU_128596_1_1; 93
CLU_128620_0_0; 2091
CLU_128640_0_0; 2012
CLU_1286560_0_0; 3
CLU_128747_1_1; 2972
CLU_128747_3_3; 2327
CLU_128747_4_1; 14
CLU_128755_0_0; 79
CLU_128775_0_0; 570
CLU_128795_0_0; 7
CLU_128796_1_1; 41
CLU_129084_1_3; 5448
CLU_129084_2_1; 3037
CLU_129156_0_0; 41
CLU_129192_0_0; 13
CLU_129193_0_0; 32
CLU_129218_0_1; 158
CLU_129218_1_1; 3497
CLU_129251_0_0; 893
CLU_129252_0_0; 973
CLU_129252_1_0; 54
CLU_129259_1_0; 262
CLU_1292606_0_0; 114
CLU_1293374_0_0; 10
CLU_129346_0_0; 69
CLU_129351_0_0; 41
CLU_129452_0_0; 359
CLU_129752_0_0; 1962
CLU_129799_0_0; 21
CLU_129812_0_0; 245
CLU_129874_0_1; 30
CLU_129874_2_0; 270
CLU_129877_0_0; 317
CLU_129906_4_1; 42
CLU_129938_2_0; 7361
CLU_129938_2_1; 3571
CLU_130255_2_1; 64
CLU_130257_5_2; 143
CLU_130332_0_0; 306
CLU_130332_0_1; 2136
CLU_130332_2_1; 28
CLU_130332_3_0; 4171
CLU_130343_0_0; 29
CLU_130358_0_0; 2327
CLU_1303856_0_0; 3
CLU_130399_0_0; 17
CLU_130417_0_0; 270
CLU_130568_0_1; 37
CLU_130694_5_0; 1984
CLU_1308566_0_0; 8
CLU_130902_2_1; 491
CLU_130934_1_1; 16
CLU_130936_1_1; 1004
CLU_130991_3_0; 278
CLU_131047_1_3; 116
CLU_131047_1_4; 2991
CLU_131047_2_1; 5514
CLU_131347_0_0; 87
CLU_131386_0_0; 135
CLU_1314124_0_0; 15
CLU_131424_0_0; 1323
CLU_131430_1_0; 1072
CLU_131496_0_0; 15
CLU_131496_11_0; 918
CLU_131496_11_1; 1297
CLU_131496_13_1; 1759
CLU_131496_13_2; 200
CLU_131496_14_2; 10
CLU_131496_3_0; 1313
CLU_131496_9_0; 23
CLU_131518_2_1; 385
CLU_131523_0_0; 324
CLU_131535_1_0; 76
CLU_131584_0_0; 2016
CLU_131989_0_0; 146
CLU_1320422_0_0; 76
CLU_132053_0_0; 216
CLU_132082_0_0; 1727
CLU_132094_0_0; 340
CLU_132095_0_0; 2378
CLU_132118_0_0; 3274
CLU_132145_0_0; 615
CLU_132147_0_0; 68
CLU_132461_3_0; 280
CLU_132537_0_0; 149
CLU_132549_1_0; 1710
CLU_1325726_0_0; 5
CLU_132697_0_0; 18
CLU_132701_0_0; 997
CLU_132825_1_1; 2207
CLU_132825_2_0; 4682
CLU_132888_2_2; 5588
CLU_133067_0_2; 5280
CLU_133083_0_0; 3643
CLU_133108_0_0; 202
CLU_133112_1_0; 470
CLU_133112_1_1; 272
CLU_133112_3_0; 19
CLU_133126_0_0; 244
CLU_133130_0_0; 131
CLU_133130_1_0; 71
CLU_133142_0_0; 3
CLU_133204_0_1; 179
CLU_133236_1_0; 471
CLU_133247_1_0; 58
CLU_133247_1_2; 98
CLU_133313_0_0; 2393
CLU_1336149_0_0; 40
CLU_1336391_0_0; 57
CLU_1336575_0_0; 191
CLU_133790_1_0; 92
CLU_134244_0_0; 16
CLU_134269_1_1; 881
CLU_134269_2_1; 28
CLU_134276_0_0; 2123
CLU_134358_0_0; 556
CLU_134358_2_1; 2374
CLU_134358_3_0; 144
CLU_134423_3_0; 38
CLU_134486_0_1; 4252
CLU_134486_2_0; 293
CLU_1347111_0_0; 4
CLU_1347196_0_0; 138
CLU_134863_5_2; 2094
CLU_134879_0_0; 461
CLU_134973_10_4; 7455
CLU_134973_5_0; 1440
CLU_134973_6_0; 187
CLU_134997_0_0; 1579
CLU_135029_0_0; 61
CLU_1352254_0_0; 8
CLU_1353681_0_0; 261
CLU_135498_0_0; 6703
CLU_135528_0_0; 1187
CLU_135539_0_0; 117
CLU_135564_0_0; 454
CLU_135567_4_1; 2192
CLU_135625_2_0; 62
CLU_135649_0_0; 1694
CLU_135650_0_3; 4966
CLU_135723_6_2; 9576
CLU_135754_1_0; 1045
CLU_135754_2_0; 28
CLU_135915_1_1; 152
CLU_135915_2_0; 246
CLU_135915_2_1; 19
CLU_136060_2_1; 18
CLU_136082_0_0; 18
CLU_136230_1_3; 1929
CLU_136230_2_0; 266
CLU_136230_2_1; 1089
CLU_136230_2_2; 5677
CLU_136230_2_3; 2107
CLU_1364194_0_0; 18
CLU_136462_2_1; 95
CLU_136595_1_0; 48
CLU_136595_2_1; 16
CLU_136595_2_2; 40
CLU_136716_3_2; 67
CLU_136773_0_0; 1710
CLU_136790_2_1; 415
CLU_136810_0_0; 3243
CLU_136842_0_0; 139
CLU_136844_0_0; 1296
CLU_137076_2_1; 92
CLU_1370805_0_0; 16
CLU_137193_0_0; 319
CLU_137225_2_0; 492
CLU_137228_2_0; 435
CLU_137245_0_0; 118
CLU_137371_0_0; 157
CLU_137371_2_0; 25
CLU_137390_4_1; 57
CLU_137415_0_0; 46
CLU_137423_1_0; 20
CLU_137423_2_1; 1277
CLU_137441_0_0; 29
CLU_137479_2_0; 3847
CLU_1375822_0_0; 128
CLU_1376315_0_0; 7
CLU_1376868_0_0; 4
CLU_137885_1_0; 152
CLU_137895_0_0; 1093
CLU_137929_2_2; 2058
