Family_name;Number_of_sequences
CLU_081883_1_1; 458
CLU_081919_1_0; 38
CLU_081931_2_1; 63
CLU_081944_0_0; 50
CLU_081958_2_0; 27
CLU_081974_3_1; 27
CLU_081974_3_2; 121
CLU_081988_0_0; 10
CLU_081988_2_0; 125
CLU_081988_4_0; 43
CLU_081988_5_0; 16
CLU_082080_1_1; 566
CLU_082137_0_0; 44
CLU_082139_0_0; 62
CLU_082177_2_0; 35
CLU_082184_1_1; 289
CLU_082184_1_3; 107
CLU_082268_1_0; 21
CLU_082268_1_1; 14
CLU_082438_0_0; 52
CLU_082438_2_0; 43
CLU_082438_2_1; 121
CLU_082438_3_1; 189
CLU_082442_1_0; 24
CLU_082520_0_0; 99
CLU_082523_2_1; 130
CLU_082526_1_1; 80
CLU_082526_2_0; 92
CLU_082600_0_0; 19
CLU_082604_0_1; 126
CLU_082630_0_0; 69
CLU_082632_0_2; 254
CLU_082632_1_1; 102
CLU_082632_1_2; 90
CLU_082632_2_1; 47
CLU_082632_5_0; 109
CLU_082632_7_3; 29
CLU_082805_3_0; 366
CLU_082805_3_2; 394
CLU_082817_0_0; 4
CLU_082825_0_0; 19
CLU_082854_0_0; 403
CLU_082854_0_6; 47
CLU_082854_10_3; 154
CLU_082854_2_0; 27
CLU_083044_0_0; 3
CLU_083048_0_0; 59
CLU_083053_3_2; 53
CLU_083132_0_0; 52
CLU_083292_0_0; 117
CLU_083420_0_0; 6
CLU_083466_1_0; 121
CLU_083486_1_0; 72
CLU_083493_0_0; 21
CLU_083635_3_1; 88
CLU_083639_0_0; 45
CLU_083740_0_1; 101
CLU_083906_1_0; 123
CLU_083914_0_0; 63
CLU_083919_0_0; 149
CLU_083919_0_1; 456
CLU_083973_0_0; 21
CLU_083987_0_0; 323
CLU_083987_0_1; 477
CLU_083987_3_1; 4
CLU_083987_3_2; 10
CLU_084029_0_0; 232
CLU_084051_0_0; 717
CLU_084115_0_0; 46
CLU_084230_0_0; 36
CLU_084310_2_0; 97
CLU_084338_0_0; 331
CLU_084338_0_1; 106
CLU_084385_1_0; 42
CLU_084496_0_0; 4
CLU_084503_1_0; 120
CLU_084513_1_1; 204
CLU_084513_4_0; 13
CLU_084513_4_1; 636
CLU_084517_1_0; 93
CLU_084517_1_2; 8
CLU_084528_2_0; 172
CLU_084630_0_1; 34
CLU_084630_2_0; 8
CLU_084802_0_0; 52
CLU_084839_2_0; 56
CLU_084850_0_0; 80
CLU_084855_1_0; 493
CLU_084862_3_0; 129
CLU_084862_3_1; 58
CLU_084944_0_0; 52
CLU_085095_0_0; 48
CLU_085095_1_0; 53
CLU_085097_0_0; 6
CLU_085114_0_0; 544
CLU_085127_1_0; 35
CLU_085158_2_0; 85
CLU_085186_1_0; 78
CLU_085244_0_0; 37
CLU_085401_0_0; 62
CLU_085401_0_1; 76
CLU_085401_0_2; 48
CLU_085401_1_1; 45
CLU_085401_2_0; 15
CLU_085401_2_2; 59
CLU_085402_0_0; 69
CLU_085408_2_0; 81
CLU_085418_1_0; 136
CLU_085469_0_0; 416
CLU_085483_1_1; 48
CLU_085486_2_1; 43
CLU_085515_2_0; 84
CLU_085519_0_0; 45
CLU_085598_1_0; 64
CLU_085739_1_1; 127
CLU_085752_0_1; 543
CLU_085752_1_1; 459
CLU_085752_1_2; 532
CLU_085753_0_0; 35
CLU_085757_2_3; 50
CLU_085806_2_1; 79
CLU_085828_0_2; 255
CLU_085834_0_0; 27
CLU_085834_0_1; 31
CLU_085834_2_0; 86
CLU_085878_2_0; 581
CLU_085882_0_0; 50
CLU_085916_1_0; 39
CLU_085918_0_0; 16
CLU_085918_1_0; 229
CLU_086065_0_0; 47
CLU_086066_0_0; 53
CLU_086083_0_0; 37
CLU_086127_0_0; 38
CLU_086133_1_1; 71
CLU_086133_2_1; 89
CLU_086134_0_0; 37
CLU_086140_0_0; 271
CLU_086145_1_0; 64
CLU_086193_0_0; 25
CLU_086193_1_0; 27
CLU_086201_2_0; 35
CLU_086201_3_0; 114
CLU_086230_0_1; 59
CLU_086234_0_0; 60
CLU_086235_0_0; 153
CLU_086237_0_0; 36
CLU_086240_0_0; 61
CLU_086389_0_0; 137
CLU_086389_2_0; 6
CLU_086541_1_0; 66
CLU_086546_0_0; 4
CLU_086709_0_0; 78
CLU_086730_0_0; 79
CLU_086770_0_0; 121
CLU_086803_2_0; 180
CLU_086871_0_0; 8
CLU_087015_0_0; 42
CLU_087056_1_0; 145
CLU_087074_0_0; 35
CLU_087107_0_0; 47
CLU_087110_0_0; 520
CLU_087110_2_0; 51
CLU_087111_0_0; 119
CLU_087132_1_1; 602
CLU_087165_0_0; 5
CLU_087186_1_0; 104
CLU_087311_0_0; 6
CLU_087489_0_0; 5
CLU_087493_0_0; 59
CLU_087636_0_0; 56
CLU_087652_0_0; 7
CLU_087657_0_1; 351
CLU_087657_1_1; 46
CLU_087736_1_0; 61
CLU_087961_0_0; 46
CLU_087967_0_0; 55
CLU_087969_1_0; 47
CLU_088025_0_0; 83
CLU_088048_1_0; 56
CLU_088048_1_1; 56
CLU_088048_2_0; 67
CLU_088100_0_0; 5
CLU_088274_0_1; 135
CLU_088274_2_1; 80
CLU_088281_0_0; 44
CLU_088285_2_1; 80
CLU_088446_0_0; 43
CLU_088451_0_0; 50
CLU_088621_0_0; 8
CLU_088621_1_2; 656
CLU_088651_1_0; 32
CLU_088696_0_0; 73
CLU_088713_1_0; 94
CLU_088825_1_1; 58
CLU_088863_1_0; 58
CLU_088986_0_0; 71
CLU_089043_1_0; 42
CLU_089054_1_0; 79
CLU_089084_0_0; 10
CLU_089166_2_0; 12
CLU_089169_1_1; 45
CLU_089169_4_0; 90
CLU_089341_0_0; 5
CLU_089344_0_0; 36
CLU_089345_0_0; 40
CLU_089349_3_1; 169
CLU_089349_4_0; 41
CLU_089349_4_1; 97
CLU_089358_2_0; 276
CLU_089358_2_2; 91
CLU_089405_0_0; 5
CLU_089418_2_1; 34
CLU_089419_1_1; 122
CLU_089470_4_2; 56
CLU_089470_6_1; 90
CLU_089568_0_1; 104
CLU_089574_0_2; 266
CLU_089574_3_2; 67
CLU_089668_0_0; 7
CLU_089677_1_0; 38
CLU_089738_0_0; 514
CLU_089746_0_0; 54
CLU_089876_12_2; 150
CLU_089876_2_0; 76
CLU_090011_0_0; 73
CLU_090011_1_0; 51
CLU_090011_2_0; 36
CLU_090013_1_0; 57
CLU_090014_0_0; 40
CLU_090015_0_0; 26
CLU_090028_0_0; 239
CLU_090028_0_1; 206
CLU_090028_2_1; 134
CLU_090028_4_0; 92
CLU_090033_0_0; 79
CLU_090034_0_0; 78
CLU_090116_0_0; 105
CLU_090139_1_0; 323
CLU_090139_2_0; 331
CLU_090145_0_0; 13
CLU_090145_2_0; 11
CLU_090154_0_1; 149
CLU_090154_3_0; 25
CLU_090207_0_0; 49
CLU_090214_1_0; 48
CLU_090350_0_0; 118
CLU_090350_3_1; 52
CLU_090376_2_0; 214
CLU_090381_2_1; 314
CLU_090381_2_2; 167
CLU_090381_3_0; 169
CLU_090389_0_2; 97
CLU_090389_10_2; 45
CLU_090389_11_1; 76
CLU_090389_14_0; 514
CLU_090389_14_1; 393
CLU_090389_14_4; 156
CLU_090389_14_5; 246
CLU_090389_14_6; 250
CLU_090468_0_1; 406
CLU_090519_0_0; 13
CLU_090524_0_0; 46
CLU_090678_0_0; 25
CLU_090678_1_0; 39
CLU_090680_0_0; 46
CLU_090682_0_0; 66
CLU_090682_0_1; 53
CLU_090682_1_0; 50
CLU_090683_1_1; 107
CLU_090683_3_0; 231
CLU_090683_3_1; 65
CLU_090687_0_0; 58
CLU_090690_1_0; 81
CLU_090803_0_0; 48
CLU_090867_0_0; 54
CLU_090867_1_0; 64
CLU_090879_1_0; 38
CLU_090968_1_0; 202
CLU_091033_1_0; 51
CLU_091071_2_0; 152
CLU_091083_1_0; 103
CLU_091083_1_1; 6
CLU_091084_1_0; 39
CLU_091198_0_0; 92
CLU_091396_4_1; 4
CLU_091462_1_0; 99
CLU_091463_1_0; 111
CLU_091734_0_0; 218
CLU_091735_0_0; 43
CLU_091805_2_1; 152
CLU_092089_0_0; 64
CLU_092097_0_0; 98
CLU_092162_1_0; 47
CLU_092189_0_0; 149
CLU_092204_0_0; 50
CLU_092255_0_0; 86
CLU_092281_1_0; 23
CLU_092448_2_0; 32
CLU_092450_0_0; 34
CLU_092451_0_0; 29
CLU_092455_0_0; 5
CLU_092464_0_0; 8
CLU_092464_1_0; 53
CLU_092522_1_0; 40
CLU_092529_3_0; 80
CLU_092529_3_1; 107
CLU_092544_0_0; 398
CLU_092834_0_0; 43
CLU_092898_0_0; 39
CLU_092922_0_0; 113
CLU_093194_0_0; 86
CLU_093199_0_0; 50
CLU_093199_1_0; 7
CLU_093200_1_0; 174
CLU_093203_0_0; 48
CLU_093240_0_0; 314
CLU_093240_0_1; 402
CLU_093312_0_0; 22
CLU_093315_0_1; 104
CLU_093354_0_0; 10
CLU_093514_0_0; 5
CLU_093588_0_0; 35
CLU_093619_3_1; 68
CLU_093876_0_0; 111
CLU_093901_2_1; 34
CLU_093902_1_0; 70
CLU_093932_0_1; 446
CLU_093932_1_1; 389
CLU_093932_3_0; 509
CLU_093936_0_0; 24
CLU_093937_1_0; 179
CLU_094004_0_0; 207
CLU_094004_2_2; 342
CLU_094004_3_0; 15
CLU_094004_3_1; 45
CLU_094004_3_2; 197
CLU_094055_0_0; 25
CLU_094061_0_0; 40
CLU_094061_1_1; 32
CLU_094061_2_0; 39
CLU_094061_3_1; 49
CLU_094061_4_0; 110
CLU_094061_4_2; 62
CLU_094061_5_0; 33
CLU_094249_0_0; 33
CLU_094251_0_0; 41
CLU_094251_1_0; 44
CLU_094271_1_0; 41
CLU_094271_1_1; 115
CLU_094309_1_0; 195
CLU_094309_2_1; 126
CLU_094365_1_0; 496
CLU_094365_2_0; 33
CLU_094429_0_0; 148
CLU_094438_0_0; 55
CLU_094438_1_0; 63
CLU_094608_0_0; 19
CLU_094615_0_0; 32
CLU_094615_1_1; 26
CLU_094616_0_0; 112
CLU_094618_0_0; 83
CLU_094620_0_0; 26
CLU_094627_0_0; 41
CLU_094631_0_0; 40
CLU_094631_1_0; 5
CLU_094632_0_0; 69
CLU_094691_0_0; 195
CLU_094691_1_1; 101
CLU_094727_0_0; 100
CLU_094876_3_4; 29
CLU_094998_1_0; 63
CLU_095000_0_0; 4
CLU_095001_0_0; 80
CLU_095001_2_0; 161
CLU_095001_4_1; 35
CLU_095040_0_0; 38
CLU_095071_2_0; 353
CLU_095071_3_0; 667
CLU_095072_0_0; 36
CLU_095189_0_0; 51
CLU_095373_0_0; 24
CLU_095373_1_0; 83
CLU_095373_1_1; 8
CLU_095373_2_0; 80
CLU_095373_2_1; 43
CLU_095374_0_0; 65
CLU_095374_0_1; 60
CLU_095376_0_0; 32
CLU_095425_2_0; 120
CLU_095426_0_0; 27
CLU_095531_0_0; 39
CLU_095541_0_0; 25
CLU_095719_0_0; 40
CLU_095722_0_0; 80
CLU_095757_0_0; 34
CLU_095763_1_0; 38
CLU_095765_0_0; 378
CLU_095877_0_0; 293
CLU_095877_0_1; 261
CLU_095877_1_1; 82
CLU_095915_0_0; 47
CLU_095920_0_0; 40
CLU_095925_0_0; 14
CLU_095928_0_0; 67
CLU_095930_0_0; 17
CLU_096169_1_1; 71
CLU_096296_1_0; 59
CLU_096518_0_0; 107
CLU_096519_0_0; 48
CLU_096521_0_0; 47
CLU_096527_1_0; 48
CLU_096527_2_0; 45
CLU_096531_0_0; 40
CLU_096533_1_0; 56
CLU_096616_0_0; 17
CLU_096618_0_0; 141
CLU_096652_4_0; 129
CLU_096652_4_3; 69
CLU_096842_0_0; 66
CLU_096939_0_0; 200
CLU_097031_1_0; 40
CLU_097032_0_0; 66
CLU_097199_0_0; 5
CLU_097204_7_2; 215
CLU_097217_0_0; 550
CLU_097217_1_0; 38
CLU_097262_1_2; 204
CLU_097281_0_0; 564
CLU_097327_0_0; 22
CLU_097347_1_0; 562
CLU_097408_1_1; 128
CLU_097607_0_0; 34
CLU_097615_0_0; 202
CLU_097630_1_0; 36
CLU_097632_3_0; 42
CLU_097756_0_0; 10
CLU_097960_0_0; 18
CLU_097961_0_0; 26
CLU_097961_1_0; 91
CLU_097962_0_0; 207
CLU_097996_0_0; 88
CLU_098079_0_0; 63
CLU_098091_1_1; 108
CLU_098091_2_0; 10
CLU_098114_1_0; 164
CLU_098114_2_0; 22
CLU_098323_0_0; 68
CLU_098428_1_1; 905
CLU_098489_0_0; 7
CLU_098686_1_0; 212
CLU_098690_0_0; 139
CLU_098726_3_0; 272
CLU_098807_0_0; 51
CLU_098807_1_1; 45
CLU_098879_0_0; 50
CLU_098879_1_1; 7
CLU_099070_0_0; 70
CLU_099080_1_0; 160
CLU_099082_0_0; 61
CLU_099084_0_0; 36
CLU_099084_1_0; 4
CLU_099086_1_1; 137
CLU_099165_1_1; 9
CLU_099263_1_0; 131
CLU_099263_2_0; 196
CLU_099291_1_0; 45
CLU_099478_1_1; 71
CLU_099481_0_0; 39
CLU_099537_0_0; 38
CLU_099537_1_0; 463
CLU_099537_1_2; 127
CLU_099537_2_1; 157
CLU_099537_2_2; 254
CLU_099569_0_0; 8
CLU_099695_1_1; 37
CLU_099885_0_0; 31
CLU_099943_2_0; 135
CLU_099972_1_0; 61
CLU_099973_1_1; 113
CLU_099973_3_0; 7
CLU_099979_0_0; 16
CLU_100000_0_0; 57
CLU_100005_1_0; 69
CLU_100069_0_0; 29
CLU_100259_0_0; 93
CLU_100260_2_0; 59
CLU_100369_0_0; 48
CLU_100369_3_1; 56
CLU_100590_2_2; 291
CLU_100590_4_0; 66
CLU_100667_0_0; 30
CLU_100671_0_0; 75
CLU_100702_0_0; 37
CLU_100715_0_0; 42
CLU_100715_7_1; 153
CLU_100715_7_2; 702
CLU_100744_1_0; 78
CLU_100744_2_0; 8
CLU_100745_0_2; 40
CLU_100745_2_0; 311
CLU_100745_5_0; 128
CLU_100746_0_0; 86
CLU_101024_0_0; 68
CLU_101024_1_0; 9
CLU_101024_2_0; 51
CLU_101028_0_0; 50
CLU_101036_1_1; 74
CLU_101159_1_0; 12
CLU_101159_4_0; 17
CLU_101170_0_0; 163
CLU_101214_0_0; 6
CLU_101224_0_0; 13
CLU_101225_1_0; 43
CLU_101423_1_0; 40
CLU_101461_0_1; 271
CLU_101473_2_0; 147
CLU_101473_4_0; 111
CLU_1015498_0_0; 5
CLU_1015500_0_0; 4
CLU_101634_0_0; 3
CLU_1017311_0_0; 5
CLU_101820_2_0; 68
CLU_101823_0_0; 10
CLU_101825_0_0; 4
CLU_101888_2_0; 174
CLU_101889_0_0; 94
CLU_102020_0_0; 78
CLU_102020_1_0; 31
CLU_102022_0_0; 45
CLU_102028_0_0; 30
CLU_102212_0_0; 3
CLU_102220_0_0; 45
CLU_102221_0_0; 28
CLU_102221_1_0; 70
CLU_102223_1_0; 35
CLU_102232_0_0; 28
CLU_102420_0_0; 66
CLU_102579_0_0; 70
CLU_102586_0_0; 16
CLU_102600_0_0; 375
CLU_102600_0_1; 32
CLU_102600_1_0; 392
CLU_102602_3_3; 180
CLU_102602_4_2; 44
CLU_102617_1_1; 88
CLU_1026578_0_0; 3
CLU_102724_0_1; 101
CLU_102800_0_0; 55
CLU_102989_0_0; 58
CLU_102990_1_0; 31
CLU_1030405_0_0; 5
CLU_103054_0_1; 92
CLU_103058_0_0; 33
CLU_103097_1_0; 46
CLU_103145_1_0; 91
CLU_103186_0_0; 7
CLU_103398_0_0; 65
CLU_1034262_0_0; 5
CLU_103468_0_0; 33
CLU_103526_0_0; 39
CLU_103526_2_1; 29
CLU_103588_3_0; 13
CLU_103610_0_1; 824
CLU_1036147_0_0; 5
CLU_103790_0_0; 54
CLU_103791_1_0; 342
CLU_103797_0_0; 49
CLU_103803_0_0; 60
CLU_103849_0_1; 636
CLU_103849_2_3; 35
CLU_103864_1_0; 299
CLU_103864_1_1; 239
CLU_1039257_0_0; 3
CLU_1040382_0_0; 4
CLU_104235_0_0; 52
CLU_104244_0_0; 38
CLU_104244_1_0; 11
CLU_104244_1_1; 5
CLU_104246_0_0; 74
CLU_1042654_0_0; 4
CLU_104273_0_1; 112
CLU_104273_1_1; 100
CLU_104295_0_0; 161
CLU_104295_3_1; 112
CLU_104327_2_0; 61
CLU_104368_1_0; 100
CLU_104368_2_0; 348
CLU_1046733_0_0; 3
CLU_104678_0_0; 17
CLU_104678_2_0; 7
CLU_104687_0_0; 37
CLU_104778_0_0; 47
CLU_1050352_0_0; 4
CLU_105134_3_1; 67
CLU_105262_0_0; 80
CLU_105265_0_0; 63
CLU_105274_0_0; 46
CLU_1053614_0_0; 5
CLU_105460_0_0; 3
CLU_105467_1_0; 111
CLU_105467_1_1; 59
CLU_105624_0_0; 367
CLU_105624_0_1; 321
CLU_105631_0_0; 28
CLU_105900_0_0; 7
CLU_105901_2_1; 63
CLU_105907_0_0; 66
CLU_105945_0_2; 264
CLU_105945_3_0; 6
CLU_1059750_0_0; 5
CLU_105983_2_0; 213
CLU_106037_0_0; 251
CLU_106110_3_1; 47
CLU_106115_0_0; 117
CLU_1061567_0_0; 4
CLU_1062295_0_0; 4
CLU_1063634_0_0; 3
CLU_106374_0_0; 33
CLU_106411_0_0; 395
CLU_106411_1_0; 155
CLU_106411_2_0; 19
CLU_106411_3_0; 104
CLU_106415_1_0; 9
CLU_106477_2_1; 43
CLU_106535_1_0; 12
CLU_106543_0_0; 51
CLU_106544_0_0; 48
CLU_106545_0_0; 3
CLU_106770_0_0; 11
CLU_106774_0_0; 40
CLU_106785_0_0; 83
CLU_106795_0_0; 37
CLU_106795_3_0; 108
CLU_106795_3_1; 130
CLU_106801_1_0; 129
CLU_106801_3_0; 6
CLU_106856_0_0; 73
CLU_106984_0_0; 11
CLU_106984_2_0; 13
CLU_106985_0_0; 19
CLU_106985_1_1; 32
CLU_1070048_0_0; 607
CLU_107200_1_0; 79
CLU_107213_0_0; 249
CLU_107237_0_0; 24
CLU_107248_1_0; 710
CLU_107288_0_0; 84
CLU_107288_1_0; 48
CLU_107288_1_2; 18
CLU_1075822_0_0; 5
CLU_1075828_0_0; 34
CLU_107628_0_0; 59
CLU_107649_0_1; 33
CLU_107716_1_0; 267
CLU_107716_2_0; 51
CLU_1077495_0_0; 9
CLU_107829_0_0; 6
CLU_108081_0_0; 57
CLU_108124_0_0; 34
CLU_108151_0_0; 83
CLU_1082430_0_0; 3
CLU_1082481_0_0; 19
CLU_108261_0_0; 80
CLU_108540_0_0; 85
CLU_108559_0_0; 420
CLU_108559_0_1; 132
CLU_108559_3_0; 83
CLU_108623_0_1; 35
CLU_108654_1_0; 76
CLU_108681_0_1; 120
CLU_108696_0_1; 109
CLU_108975_0_0; 3
CLU_109086_0_0; 129
CLU_109098_0_0; 93
CLU_109098_0_1; 516
CLU_109102_2_0; 43
CLU_109117_2_3; 2570
CLU_109145_1_0; 104
CLU_109163_1_0; 675
CLU_109192_1_0; 138
CLU_109418_0_1; 119
CLU_109420_0_0; 4
CLU_109424_1_0; 76
CLU_109424_1_1; 13
CLU_109424_2_0; 6
CLU_109427_0_0; 306
CLU_109427_1_0; 212
CLU_109453_1_0; 112
CLU_109462_0_2; 73
CLU_109462_2_0; 329
CLU_109462_2_1; 58
CLU_109462_3_0; 99
CLU_109462_4_0; 410
CLU_109465_0_0; 27
CLU_109497_1_1; 481
CLU_109645_1_0; 27
CLU_109862_0_0; 46
CLU_1100181_0_0; 10
CLU_110291_0_0; 55
CLU_110291_3_0; 111
CLU_110300_0_0; 8
CLU_110332_0_0; 283
CLU_110332_2_1; 142
CLU_110335_0_0; 36
CLU_110343_1_0; 224
CLU_110343_1_1; 285
CLU_110369_1_1; 116
CLU_110369_2_0; 404
CLU_110381_1_0; 25
CLU_110381_1_1; 506
CLU_110381_2_1; 49
CLU_110397_0_0; 99
CLU_110418_0_1; 69
CLU_110418_1_0; 20
CLU_110454_0_1; 47
CLU_110455_1_0; 59
CLU_1107824_0_0; 36
CLU_1107827_0_0; 16
CLU_110839_0_0; 25
CLU_110881_0_0; 175
CLU_110897_0_0; 48
CLU_110946_0_0; 48
CLU_111016_2_0; 119
CLU_111016_3_0; 5
CLU_111176_1_0; 78
CLU_111271_0_0; 8
CLU_111620_0_1; 231
CLU_111620_2_0; 65
CLU_111621_0_0; 50
CLU_111621_1_0; 44
CLU_111628_0_0; 58
CLU_111658_1_0; 76
CLU_111660_3_0; 78
CLU_111692_0_0; 28
CLU_111706_0_0; 135
CLU_111706_1_0; 30
CLU_111777_1_0; 104
CLU_111777_3_0; 44
CLU_111841_0_0; 5
CLU_112073_0_0; 16
CLU_112120_0_0; 73
CLU_112193_0_0; 36
CLU_112283_0_0; 8
CLU_1125090_0_0; 5
CLU_112513_1_0; 46
CLU_112527_0_1; 92
CLU_112527_0_2; 240
CLU_112527_2_0; 124
CLU_112570_1_1; 733
CLU_112596_2_1; 61
CLU_112609_0_1; 262
CLU_112615_1_0; 61
CLU_112632_1_0; 59
CLU_112652_0_0; 18
CLU_112726_0_0; 43
CLU_112940_1_0; 34
CLU_112941_0_0; 7
CLU_112948_0_0; 134
CLU_112958_0_1; 404
CLU_112958_1_1; 116
CLU_112964_2_1; 97
CLU_112964_3_1; 409
CLU_1129832_0_0; 39
CLU_113002_3_2; 266
CLU_113008_0_0; 81
CLU_113093_1_1; 42
CLU_113158_0_0; 7
CLU_113349_0_0; 42
CLU_113367_0_0; 142
CLU_113495_1_0; 73
CLU_113553_1_0; 45
CLU_113767_2_0; 60
CLU_1137673_0_0; 3
CLU_113770_0_0; 12
CLU_113770_5_0; 63
CLU_113772_0_0; 393
CLU_113772_0_2; 125
CLU_113772_3_0; 70
CLU_113772_4_0; 66
CLU_113772_4_1; 28
CLU_113772_4_2; 65
CLU_113772_5_0; 5
CLU_113772_5_1; 201
CLU_113772_7_0; 17
CLU_113787_0_0; 25
CLU_113868_0_0; 68
CLU_1139359_0_0; 3
CLU_1140156_0_0; 7
CLU_114155_2_0; 34
CLU_114156_0_0; 3
CLU_114192_0_0; 35
CLU_1142279_0_0; 6
CLU_114239_0_0; 34
CLU_1143196_0_0; 28
CLU_1143437_0_0; 6
CLU_114366_0_0; 67
CLU_114601_4_3; 126
CLU_114645_2_1; 589
CLU_114656_0_1; 190
CLU_114656_0_2; 615
CLU_114656_1_0; 553
CLU_114656_1_2; 212
CLU_114688_3_0; 26
CLU_1147968_0_0; 37
CLU_115111_0_0; 28
CLU_1151498_0_0; 44
CLU_115154_1_0; 346
CLU_115154_2_0; 112
CLU_1152849_0_0; 3
CLU_115449_0_0; 90
CLU_115449_1_0; 8
CLU_115450_0_0; 42
CLU_115485_0_0; 31
CLU_115505_0_0; 47
CLU_115512_0_2; 130
CLU_115512_2_1; 527
CLU_115512_2_2; 152
CLU_115512_4_0; 18
CLU_115536_2_0; 57
CLU_115574_0_1; 670
CLU_115623_0_0; 44
CLU_115657_0_0; 44
CLU_115893_0_0; 5
CLU_115913_0_1; 43
CLU_115913_3_0; 112
CLU_115919_0_0; 77
CLU_116090_0_0; 43
CLU_116090_2_0; 10
CLU_116349_2_0; 45
CLU_116349_3_0; 58
CLU_116455_1_0; 62
CLU_1165534_0_0; 43
CLU_116781_0_0; 86
CLU_116784_0_0; 5
CLU_116790_1_0; 55
CLU_116790_2_1; 72
CLU_116794_0_0; 48
CLU_116822_1_0; 278
CLU_117006_0_0; 66
CLU_117006_0_1; 141
CLU_117006_3_1; 113
CLU_117011_0_0; 50
CLU_1170307_0_0; 32
CLU_117238_0_0; 54
CLU_117240_0_0; 5
CLU_117247_0_0; 70
CLU_117250_0_0; 38
CLU_117250_1_0; 83
CLU_117280_0_0; 73
CLU_117291_0_0; 82
CLU_117291_1_2; 69
CLU_1173010_0_0; 4
CLU_117340_1_0; 91
CLU_117348_0_0; 575
CLU_117348_1_0; 140
CLU_117355_1_0; 103
CLU_117357_0_0; 68
CLU_117403_0_0; 48
CLU_117688_0_0; 62
CLU_117700_0_0; 38
CLU_117700_1_1; 325
CLU_117833_0_0; 19
CLU_117945_0_0; 58
CLU_118159_0_0; 55
CLU_118164_0_0; 167
CLU_118164_0_1; 10
CLU_118168_0_1; 142
CLU_118168_1_0; 42
CLU_118207_0_0; 109
CLU_118233_0_0; 25
CLU_118255_0_0; 42
CLU_118295_0_0; 91
CLU_118367_0_0; 46
CLU_1184711_0_0; 6
CLU_118633_0_0; 63
CLU_118634_0_0; 16
CLU_118635_0_0; 73
CLU_118641_0_0; 100
CLU_118647_0_0; 34
CLU_118652_0_1; 91
CLU_118652_1_1; 557
CLU_118849_0_0; 14
CLU_118853_1_2; 16
CLU_118853_4_1; 414
CLU_118857_2_0; 50
CLU_119104_0_0; 37
CLU_119132_0_0; 69
CLU_119276_0_0; 140
CLU_119276_0_1; 698
CLU_119276_0_3; 71
CLU_119276_1_0; 90
CLU_119276_1_1; 163
CLU_119326_0_0; 14
CLU_1194535_0_0; 3
CLU_1194561_0_0; 5
CLU_119549_3_1; 80
CLU_119584_0_0; 40
CLU_119596_0_0; 31
CLU_119682_0_0; 124
CLU_119720_0_0; 40
CLU_119795_1_0; 26
CLU_119797_0_0; 34
CLU_119809_0_0; 68
CLU_119812_1_0; 37
CLU_120043_0_0; 72
CLU_120043_1_0; 25
CLU_120075_1_0; 45
CLU_120075_2_0; 12
CLU_120076_3_1; 49
CLU_120152_0_0; 78
CLU_120161_0_1; 62
CLU_1201902_0_0; 5
CLU_120246_0_0; 10
CLU_120266_0_0; 93
CLU_120280_0_0; 12
CLU_120535_0_0; 6
CLU_120608_0_0; 4
CLU_120617_0_0; 42
CLU_120664_0_1; 213
CLU_120717_0_1; 9
CLU_120772_0_1; 186
CLU_120772_1_0; 128
CLU_1209425_0_0; 5
CLU_1209426_0_0; 4
CLU_121031_1_0; 34
CLU_121063_0_0; 36
CLU_121102_0_0; 26
CLU_1212251_0_0; 7
CLU_121226_0_0; 39
CLU_1214408_0_0; 3
CLU_121486_0_0; 17
CLU_1215393_0_0; 4
CLU_121605_0_0; 16
CLU_1217097_0_0; 10
CLU_121718_0_0; 3
CLU_121724_0_0; 9
CLU_121724_1_1; 78
CLU_121732_0_0; 4
CLU_121979_0_0; 3
CLU_1220290_0_0; 20
CLU_122141_1_0; 129
CLU_122192_0_0; 19
CLU_122207_0_0; 30
CLU_122441_0_0; 28
CLU_122444_0_0; 59
CLU_122444_1_0; 82
CLU_122448_1_1; 114
CLU_122515_1_1; 121
CLU_122625_0_0; 640
CLU_122915_0_0; 40
CLU_1229532_0_0; 3
CLU_1229566_0_0; 16
CLU_122978_0_0; 78
CLU_122978_4_0; 114
CLU_123122_0_0; 99
CLU_1232374_0_0; 5
CLU_123265_1_1; 83
CLU_123402_0_0; 62
CLU_123405_1_0; 135
CLU_123405_2_0; 39
CLU_1234667_0_0; 20
CLU_123543_1_0; 12
CLU_123939_0_0; 41
CLU_123939_1_0; 26
CLU_123945_0_0; 7
CLU_123951_0_0; 58
CLU_123956_2_0; 40
CLU_123956_3_0; 447
CLU_124011_0_0; 11
CLU_124046_0_0; 15
CLU_124142_2_0; 100
CLU_124210_0_0; 38
CLU_124508_0_0; 6
CLU_124515_1_1; 59
CLU_124532_1_0; 42
CLU_1246209_0_0; 79
CLU_124666_0_0; 33
CLU_124744_0_0; 4
CLU_124744_1_0; 6
CLU_124746_0_0; 6
CLU_125024_0_0; 52
CLU_125034_0_0; 89
CLU_125051_0_1; 85
CLU_125052_1_0; 77
CLU_125054_0_1; 62
CLU_125101_2_1; 70
CLU_125164_2_0; 36
CLU_125186_1_0; 310
CLU_125186_1_1; 215
CLU_125191_0_0; 16
CLU_125278_0_0; 7
CLU_1253106_0_0; 8
CLU_125520_0_0; 64
